fartoynavn,avgangshavn_navn,ankomsthavn_navn,etd_estimert_avgangstidspunkt,ankomsttidspunkt,dep_lat,dep_lon,arr_lat,arr_lon
ROSLAGEN,Lurefjorden,Kollsnes Øst,2022-01-16 12:50:00+00:00,2022-01-16 15:25:00+00:00,60.6884772,5.1597975,,
CETUS,Nordsjøen,Eggesbønes,2022-01-16 00:00:00+00:00,2022-01-16 16:10:00+00:00,56.00276,3.000129,62.321442,5.655779
LYSVIK SEAWAYS,Amsterdam,Skogn,2022-01-17 19:15:00+00:00,2022-01-20 08:30:00+00:00,52.3730796,4.8924534,63.7038577,11.1923998
PIRHOLM,Mo i Rana,Valsneset,2022-01-15 11:00:00+00:00,2022-01-17 19:00:00+00:00,66.3110969,14.1386991,63.820758,9.636737
SHETLAND,Kjøpsvik,Trondheim,2022-01-17 01:05:00+00:00,2022-01-18 10:10:00+00:00,68.0973005,16.3786373,63.4304475,10.3952118
NIDARO,Tomma,Bodø,2022-01-17 02:00:00+00:00,2022-01-17 12:00:00+00:00,66.2566165,12.8006542,67.3094783,13.915442
FOLLA,Karlskrona,Kiel,2022-01-17 01:00:00+00:00,2022-01-18 19:00:00+00:00,56.1621073,15.5866422,54.3227085,10.135555
NORMAND SUPERIOR,Florø,Botnaneset - Flora,2022-01-17 11:40:00+00:00,2022-01-17 12:50:00+00:00,61.6002583,5.0349596,61.6079804,5.0674224
NORMAND SOLITAIRE,Risavika,Offshoreinst. Nordsjøen,2022-01-17 16:00:00+00:00,2022-01-18 05:00:00+00:00,58.9266035,5.598135,,
SEA-CARGO EXPRESS,Mongstadbase,Botnaneset - Flora,2022-01-18 03:45:00+00:00,2022-01-18 08:40:00+00:00,,,61.6079804,5.0674224
HORDAFOR IV,Tromsø,Senjahopen,2022-01-17 21:00:00+00:00,2022-01-18 01:25:00+00:00,69.6516345,18.9558585,69.4958812,17.4859909
RAV,Sandstad,Averøy,2022-01-17 19:05:00+00:00,2022-01-18 00:00:00+00:00,63.5247427,9.1040585,63.1371204,7.4323066
GRINNA,Rødbyhavn,Puttgarden,2022-01-18 18:05:00+00:00,2022-01-18 19:00:00+00:00,54.6649383,11.3619659,54.4964975,11.2121117
AMALIE,Mongstadbase,Eide - Sotra,2022-01-18 06:10:00+00:00,2022-01-18 10:45:00+00:00,,,,
RANA EXPRESS,Høllen,Larvik,2022-01-18 11:15:00+00:00,2022-01-18 20:00:00+00:00,53.4251155,8.707423,59.0967308,10.02193
HELENE H ,Namsos,Bodø,2022-01-18 08:00:00+00:00,2022-01-19 09:00:00+00:00,64.4666372,11.3345047,67.3094783,13.915442
HAVILA TROLL,Kristiansund,Norne,2022-01-18 15:00:00+00:00,2022-01-19 07:00:00+00:00,63.2168194,7.545259,29.858,98.6094
TROMS ARCTURUS,Kristiansund,Offshoreinst Halten-Helgeland,2022-01-20 07:00:00+00:00,2022-01-21 06:00:00+00:00,63.2168194,7.545259,,
RAV,Averøy,Ålesund,2022-01-18 15:00:00+00:00,2022-01-18 16:00:00+00:00,63.1371204,7.4323066,62.4802363,6.5550739
HAV VESTLANDIA,Rotterdam,Husøy - Karmøy,2022-01-17 20:40:00+00:00,2022-01-20 11:05:00+00:00,51.9244424,4.47775,59.3403428,5.3070642
STALBAS,Kristiansund,Tromsø,2022-01-17 15:00:00+00:00,2022-01-19 20:00:00+00:00,63.2168194,7.545259,69.6516345,18.9558585
BOA ODIN,Stokksund,Trondheim,2022-01-18 11:00:00+00:00,2022-01-18 17:00:00+00:00,62.3038616,5.7274569,63.4304475,10.3952118
FONNES,Måløy,Barentshavet,2022-01-18 13:30:00+00:00,2022-01-21 11:30:00+00:00,61.9336888,5.1129133,74.3478217,37.809937
HORDA PIONEER,Haugsøytangen Ankring,Byfjorden - Bergen,2022-01-18 01:10:00+00:00,2022-01-18 07:35:00+00:00,,,60.4032564,5.242195
NYSAND,Etne,Leirvik,2022-01-16 15:40:00+00:00,2022-01-16 17:50:00+00:00,59.7985899,6.294995,59.7809398,5.5005712
FALKSUND,Helle - Forsand,Dirdal,2022-01-18 19:05:00+00:00,2022-01-18 19:30:00+00:00,58.8628,6.14924,58.8345393,6.1813181
AQUA HAVSOY,Herøy ferjekai,Sandverken lykt,2022-01-19 02:00:00+00:00,2022-01-19 07:00:00+00:00,65.9682415,12.2874316,,
FAMITA,Gudvangen,Storesund,2022-01-19 13:30:00+00:00,2022-01-20 12:00:00+00:00,60.8791085,6.8396298,60.316757,4.984269
ROVA,Rekefjord,Motzen,2022-01-19 11:00:00+00:00,2022-01-21 16:00:00+00:00,58.3393981,6.260425,52.2034151,13.5827633
PROWESS,Barentshavet,Tromsø,2022-01-19 01:00:00+00:00,2022-01-20 23:10:00+00:00,74.3478217,37.809937,69.6516345,18.9558585
AQUA HAVSOY,Sandverken lykt,Herøy ferjekai,2022-01-19 07:50:00+00:00,2022-01-19 12:30:00+00:00,,,65.9682415,12.2874316
AQUA SKILSOY,Askvoll,Eggesbønes,2022-01-17 19:00:00+00:00,2022-01-18 05:15:00+00:00,61.3537424,4.6796806,62.321442,5.655779
BENEDIKT,Oslo,København,2022-01-22 23:30:00+00:00,2022-01-24 04:00:00+00:00,59.9133301,10.7389701,55.6867243,12.5700724
SCANBIO ORATECA,Lysøysund,Kristiansund,2022-01-20 07:45:00+00:00,2022-01-20 17:45:00+00:00,63.8851521,9.8733154,63.2168194,7.545259
ENNY,Trondheim,Ålesund,2022-01-20 07:00:00+00:00,2022-01-20 21:15:00+00:00,63.4304475,10.3952118,62.4802363,6.5550739
HAVILA CLIPPER,Mongstadbase,Sløvåg Industriområde,2022-01-19 10:50:00+00:00,2022-01-19 11:30:00+00:00,,,,
KAPITAN DEMIDENKO,Brattvåg,Ålesund,2022-01-21 19:00:00+00:00,2022-01-21 21:25:00+00:00,62.599812,6.444248,62.4802363,6.5550739
SKANDI MONGSTAD,Bergen,Mongstadbase,2022-01-19 23:30:00+00:00,2022-01-20 07:00:00+00:00,60.3943055,5.3259192,,
ISLAND COMMANDER,Talgsjøen,Averøy,2022-01-20 05:15:00+00:00,2022-01-20 06:45:00+00:00,63.1290408,7.9126339,63.1371204,7.4323066
JSP SLEIPNER,Egersund,Risavika,2022-01-22 04:30:00+00:00,2022-01-22 08:00:00+00:00,58.4515121,6.0007554,58.9266035,5.598135
STRIL POSEIDON,Kristiansund,Heidrun feltet,2022-01-20 15:00:00+00:00,2022-01-21 03:00:00+00:00,63.2168194,7.545259,,
TEMPO,Mandal,Nordsjøen,2022-01-20 09:30:00+00:00,2022-01-20 20:00:00+00:00,58.0268181,7.4534802,56.00276,3.000129
NS ORLA,Tananger,Tananger,2022-01-20 13:30:00+00:00,2022-01-20 18:00:00+00:00,58.9359135,5.5864225,58.9359135,5.5864225
MORETIND,Vistdal,Molde,2022-01-20 10:00:00+00:00,2022-01-20 13:30:00+00:00,61.8716488,9.0027669,62.6016257,8.1386208
KAPITAN BULATOV,Kirkenes,Barentshavet,2022-01-22 06:00:00+00:00,2022-01-22 09:00:00+00:00,69.7271478,30.0448971,74.3478217,37.809937
SAMSKIP CHALLENGER,Alvika,Kvinesdal,2022-01-24 21:55:00+00:00,2022-01-26 06:00:00+00:00,62.4845396,6.403646,58.5181307,6.953961
TOBIS,Husøy - Karmøy,Nordsjøen,2022-01-14 22:25:00+00:00,2022-01-15 07:00:00+00:00,59.3403428,5.3070642,56.00276,3.000129
NCL HAUGESUND,Bergen,Florø,2022-01-17 15:10:00+00:00,2022-01-17 22:00:00+00:00,60.3943055,5.3259192,61.6002583,5.0349596
NCL HAUGESUND,Florø,Svelgen,2022-01-18 00:30:00+00:00,2022-01-18 02:30:00+00:00,61.6002583,5.0349596,61.7683359,5.2906103
TROMS CASTOR,Sandnes,Sandnes,2022-01-15 08:05:00+00:00,2022-01-15 13:00:00+00:00,58.983132,6.394641,58.983132,6.394641
BORE BAY,Immingham,Risavika,2022-01-15 16:15:00+00:00,2022-01-16 16:40:00+00:00,53.6159963,-0.2136727,58.9266035,5.598135
SCANTANK,Eide - Sotra,Storøya Øst,2022-01-15 08:01:00+00:00,2022-01-15 17:05:00+00:00,,,,
POLAR PIONEER,Barentshavet,Båtsfjord,2022-01-15 11:00:00+00:00,2022-01-16 14:00:00+00:00,74.3478217,37.809937,70.6142761,30.3274063
INGRID KNUTSEN,Balder,Karlsmedgrunnen Ankring,2022-01-15 18:00:00+00:00,2022-01-16 08:00:00+00:00,51.1179047,4.6575109,,
BJUGNHOLM,Bjugn,Namsos,2022-01-15 16:30:00+00:00,2022-01-16 05:00:00+00:00,63.7649663,9.808629,64.4666372,11.3345047
QUO VADIS,Barentshavet,Myre-Øksnes,2022-01-15 14:25:00+00:00,2022-01-15 16:30:00+00:00,74.3478217,37.809937,68.9148944,15.0890843
BAARDSUND ,Tau,Ombo,2022-01-14 12:15:00+00:00,2022-01-14 14:00:00+00:00,30.9248944,101.1574419,59.2613296,6.0131356
HANNAH KRISTINA,Botnaneset - Flora,Ågotnes,2022-01-15 22:00:00+00:00,2022-01-16 05:00:00+00:00,61.6079804,5.0674224,60.4042983,5.0024982
STADT KINN,Dyrstad,Florø,2022-01-15 17:23:00+00:00,2022-01-15 20:40:00+00:00,64.0759124,11.4743387,61.6002583,5.0349596
LANGSUND,Halhjem,Øye,2022-01-14 09:30:00+00:00,2022-01-15 02:30:00+00:00,60.1486848,5.4298465,58.2844813,6.9059424
HAVILA BORG,Offshoreinst. Nordsjøen,Mongstadbase,2022-01-16 01:10:00+00:00,2022-01-16 10:00:00+00:00,,,,
SKOG,Trondheim,Uthaug,2022-01-16 21:00:00+00:00,2022-01-17 06:00:00+00:00,63.4304475,10.3952118,63.7257243,9.5993996
VIVAX,Sture,Fedje ,2022-01-15 14:30:00+00:00,2022-01-15 16:25:00+00:00,44.08056,16.61222,,
NORMAND VISION,Kristiansund,Kristiansund,2022-01-17 14:36:00+00:00,2022-01-17 15:45:00+00:00,63.2168194,7.545259,63.2168194,7.545259
COMABAR,Kristiansund,Mongstadbase,2022-01-17 14:00:00+00:00,2022-01-18 20:00:00+00:00,63.2168194,7.545259,,
VEA,Nordsjøen,Kvaløy,2022-01-16 11:56:00+00:00,2022-01-16 15:00:00+00:00,56.00276,3.000129,69.7021472,18.8014262
FFS ATHOS ,Jøssingfjord,Farsund,2022-01-16 13:30:00+00:00,2022-01-16 17:15:00+00:00,58.3176056,6.3443502,58.0387373,6.5848274
GRINNA,Rødbyhavn,Hausvikstrand,2022-01-13 11:00:00+00:00,2022-01-14 23:20:00+00:00,54.6649383,11.3619659,58.0411441,6.9850481
SKOG,Husøy - Karmøy,Bergen,2022-01-14 18:25:00+00:00,2022-01-15 01:35:00+00:00,59.3403428,5.3070642,60.3943055,5.3259192
SEVRYBA-1,Barentshavet,Tromsø,2022-01-13 11:00:00+00:00,2022-01-14 17:00:00+00:00,74.3478217,37.809937,69.6516345,18.9558585
FEDERAL ALSTER,Kristiansand,St Petersburg,2022-01-19 04:10:00+00:00,2022-01-22 07:00:00+00:00,58.0856276,7.931858,59.9606739,30.1586551
HOLMFOSS,Gunhildvågen,Husøy - Karmøy,2022-01-13 21:00:00+00:00,2022-01-14 09:00:00+00:00,61.5855145,5.0112195,59.3403428,5.3070642
HORDA PIONEER,Rubbestadneset,Brekke,2022-01-11 07:00:00+00:00,2022-01-13 00:20:00+00:00,59.8155882,5.2680891,59.9667451,10.7700746
SC CONNECTOR,Håvik,Husøy - Karmøy,2022-01-14 18:05:00+00:00,2022-01-14 18:40:00+00:00,59.3199898,5.2893224,59.3403428,5.3070642
ESVAGT AURORA,Offshoreinst. Barentshavet,Rypefjord,2022-01-30 09:30:00+00:00,2022-01-30 15:50:00+00:00,,,70.6412939,23.6718242
TRONDERBAS,Husøy - Karmøy,Kalvåg,2022-01-13 20:40:00+00:00,2022-01-16 15:30:00+00:00,59.3403428,5.3070642,61.7667615,4.8789988
BERGEN TANK,Ågotnes,Bergen,2022-01-14 09:50:00+00:00,2022-01-14 12:00:00+00:00,60.4042983,5.0024982,60.3943055,5.3259192
SVARTFOSS,Ålesund,Sandstad,2022-01-15 05:00:00+00:00,2022-01-15 13:00:00+00:00,62.4802363,6.5550739,63.5247427,9.1040585
SCAN FJORD,Mandal,Risavika,2022-01-15 21:00:00+00:00,2022-01-16 07:05:00+00:00,58.0268181,7.4534802,58.9266035,5.598135
RO ARCTIC,Kjøllefjord,Skjervøy,2022-01-14 09:00:00+00:00,2022-01-15 02:00:00+00:00,70.9456658,27.3510542,70.1709973,20.6989897
KONGSFJORD,Tromsø,Barentshavet,2022-01-14 14:00:00+00:00,2022-01-14 20:00:00+00:00,69.6516345,18.9558585,74.3478217,37.809937
ROTTINGOY,Os,Nordsjøen,2022-01-14 13:45:00+00:00,2022-01-14 22:00:00+00:00,43.3890851,-0.6150563,56.00276,3.000129
NORTH BARENTS,Botnaneset - Flora,Offshoreinst. Nordsjøen,2022-01-14 16:00:00+00:00,2022-01-15 06:00:00+00:00,61.6079804,5.0674224,,
SVEALAND,Harstad ,Finnsnes,2022-01-17 01:30:00+00:00,2022-01-17 05:45:00+00:00,,,69.2296016,17.9812966
WILSON DUBLIN,Salten,Mongstad,2022-01-20 21:00:00+00:00,2022-01-22 13:00:00+00:00,56.0836884,9.5686653,60.797934,5.011611
RO FJORD,Koparnes,Eggesbønes,2022-01-13 20:00:00+00:00,2022-01-13 22:00:00+00:00,62.1708981,5.6400867,62.321442,5.655779
KRISTIANSUND,Raudsand,Sandstad,2022-01-15 12:00:00+00:00,2022-01-16 00:00:00+00:00,62.8292187,8.1206164,63.5247427,9.1040585
SULE VIKING,Kristiansand,Eydehavn - Arendal,2022-01-16 04:10:00+00:00,2022-01-16 09:30:00+00:00,58.0856276,7.931858,58.4998259,8.8644089
CASINO,Vikan - Bodø,Nordspissen - Tromsø,2022-01-16 00:00:00+00:00,2022-01-17 00:00:00+00:00,67.299575,14.6886582,69.7147665,19.009819
STRIL LUNA,Offshoreinst. Nordsjøen,Tananger,2022-01-16 00:50:00+00:00,2022-01-16 15:00:00+00:00,,,58.9359135,5.5864225
HELLEVIG I,Nordsjøen,Kristiansand,2022-01-16 03:21:00+00:00,2022-01-16 07:03:00+00:00,56.00276,3.000129,58.0856276,7.931858
BERGENSFJORD,Risavika,Bergen,2022-01-17 08:00:00+00:00,2022-01-17 14:40:00+00:00,58.9266035,5.598135,60.3943055,5.3259192
SKOG,Ålesund,Trondheim,2022-01-16 04:10:00+00:00,2022-01-16 18:00:00+00:00,62.4802363,6.5550739,63.4304475,10.3952118
AUTO ADVANCE,Zeebrugge,Drammen,2022-01-20 17:00:00+00:00,2022-01-22 12:00:00+00:00,51.3312211,3.207561,59.6964936,10.175642
PRIMULA SEAWAYS,Brevik,Göteborg,2022-01-17 22:30:00+00:00,2022-01-18 07:00:00+00:00,59.3474836,18.2043939,57.7072326,11.9670171
ZEUS,Glomfjord,Åheim,2022-01-20 11:00:00+00:00,2022-01-25 09:45:00+00:00,66.8122881,13.9493751,62.0360845,5.5306672
MISANA,Håvik,Årdalstangen,2022-01-19 13:50:00+00:00,2022-01-21 05:45:00+00:00,59.3199898,5.2893224,61.236136,7.7025037
RANA EXPRESS,Mekjarvik,Høllen,2022-01-17 13:25:00+00:00,2022-01-18 01:45:00+00:00,59.0200721,5.6204134,53.4251155,8.707423
STRIL LUNA,Tananger,Offshoreinst. Nordsjøen,2022-01-17 16:25:00+00:00,2022-01-18 06:00:00+00:00,58.9359135,5.5864225,,
NORSEL,Tromsø,Barentshavet,2022-01-18 13:00:00+00:00,2022-01-19 01:00:00+00:00,69.6516345,18.9558585,74.3478217,37.809937
HAVILA BORG,Mongstadbase,Offshoreinst. Nordsjøen,2022-01-18 00:20:00+00:00,2022-01-18 11:00:00+00:00,,,,
HOYDAL,Nordfold,Myre-Øksnes,2022-01-15 01:10:00+00:00,2022-01-15 13:00:00+00:00,67.762175,15.2269226,68.9148944,15.0890843
TEIGENES,Tjørvåg,Fosnavåg,2022-01-17 16:20:00+00:00,2022-01-17 17:30:00+00:00,62.2805308,5.7308762,62.3421061,5.6342433
WILSON HULL,Stettin,Mo i Rana,2022-01-13 14:06:00+00:00,2022-01-19 05:30:00+00:00,53.4301818,14.5509623,66.3110969,14.1386991
NORHEIM,Malo,Stranda,2022-01-18 08:45:00+00:00,2022-01-18 16:00:00+00:00,45.660296,11.407493,62.1678462,6.9302137
NOSSAN,Stenungsund,Larvik,2022-01-22 10:00:00+00:00,2022-01-22 23:55:00+00:00,58.083333,11.916667,59.0967308,10.02193
GASO VIKING,Sandstad,Dalasundet,2022-01-14 09:00:00+00:00,2022-01-18 18:00:00+00:00,63.5247427,9.1040585,63.1242947,7.7745958
VESTBORG,Eydehavn - Arendal,Svelgen,2022-01-18 17:45:00+00:00,2022-01-21 04:40:00+00:00,58.4998259,8.8644089,61.7683359,5.2906103
NORMAND FALNES,Florø,Botnaneset - Flora,2022-01-17 17:30:00+00:00,2022-01-17 19:20:00+00:00,61.6002583,5.0349596,61.6079804,5.0674224
NORNE,Kvinesdal,Porsgrunn,2022-01-21 04:10:00+00:00,2022-01-21 22:50:00+00:00,58.5181307,6.953961,59.103735,9.7363538
POLFOSS,Dalasundet,Dalasundet,2022-01-18 15:08:00+00:00,2022-01-18 18:45:00+00:00,63.1242947,7.7745958,63.1242947,7.7745958
RO SERVER,Krakhellesundet,Nordfjordeid,2022-01-19 03:30:00+00:00,2022-01-19 11:00:00+00:00,,,61.907681,5.9891381
OSVEYSKOYE,Barentshavet,Kirkenes,2022-01-20 09:00:00+00:00,2022-01-20 12:14:00+00:00,74.3478217,37.809937,69.7271478,30.0448971
HAVILA FORESIGHT,Mongstadbase,Nordsjøen,2022-01-20 21:00:00+00:00,2022-01-21 00:00:00+00:00,,,56.00276,3.000129
AURORA EXPLORER,Tromsø,Tromsø,2022-01-19 08:05:00+00:00,2022-01-19 15:00:00+00:00,69.6516345,18.9558585,69.6516345,18.9558585
KINGS BAY,Eggesbønes,Ålesund,2022-01-21 18:52:00+00:00,2022-01-21 20:52:00+00:00,62.321442,5.655779,62.4802363,6.5550739
JOHAN HJORT,Tromsø,Hammerfest,2022-01-27 12:20:00+00:00,2022-02-02 13:00:00+00:00,69.6516345,18.9558585,70.6413392,23.8360801
SYNES,Offshore,Ålesund,2022-01-22 08:00:00+00:00,2022-01-24 10:00:00+00:00,33.5762077,-117.8266011,62.4802363,6.5550739
AQUA SKILSOY,Mjølstadneset,Dale,2022-01-21 18:30:00+00:00,2022-01-22 03:00:00+00:00,62.3229355,5.6679562,31.3940969,-85.623763
VAITERE 2,Stokkvågen,Ørnes,2022-01-22 01:45:00+00:00,2022-01-22 05:15:00+00:00,66.3381628,13.0138684,49.252814,5.4718272
VÅGSUND,Måløy,Ottersøy,2022-01-21 09:15:00+00:00,2022-01-22 15:00:00+00:00,61.9336888,5.1129133,64.857639,11.287902
HAVILA CHARISMA,Botnaneset - Flora,Offshoreinst. Nordsjøen,2022-01-17 15:00:00+00:00,2022-01-17 22:00:00+00:00,61.6079804,5.0674224,,
BB COASTER,Stavanger,Stavanger,2022-01-17 12:55:00+00:00,2022-01-17 13:37:00+00:00,58.9699675,5.7318101,58.9699675,5.7318101
TRINE CHARLOTTE,Alta,Salten,2022-01-17 13:10:00+00:00,2022-01-19 06:00:00+00:00,55.001251,-115.002136,56.0836884,9.5686653
NORHOLM,Stralsund,Drammen,2022-01-17 20:00:00+00:00,2022-01-19 11:00:00+00:00,54.3096314,13.0820846,59.6964936,10.175642
VIKTORIA LADY,Nordskaget - Frøya,Bessaker,2022-01-17 18:00:00+00:00,2022-01-18 00:00:00+00:00,63.706494,8.562265,64.245238,10.3248252
SEA-CARGO EXPRESS,Botnaneset - Flora,Sykkylven,2022-01-18 11:10:00+00:00,2022-01-18 18:05:00+00:00,61.6079804,5.0674224,62.3430581,6.6090367
INGRID MAJALA,Nord-Atlanteren,Harøysundet,2022-01-17 22:15:00+00:00,2022-01-18 06:15:00+00:00,40.0,-40.0,62.8843357,6.9704219
REM EIR,Botnaneset - Flora,Offshoreinst. Nordsjøen,2022-01-14 09:00:00+00:00,2022-01-14 20:00:00+00:00,61.6079804,5.0674224,,
FLUVIUS TAVY,Amsterdam,Thamshamn,2022-01-14 05:00:00+00:00,2022-01-18 18:45:00+00:00,52.3730796,4.8924534,63.3186334,9.8765769
SATURN,Storesund,Hundested,2022-01-14 14:15:00+00:00,2022-01-16 09:00:00+00:00,60.316757,4.984269,55.9668501,11.8515494
VIKING AVANT,Offshoreinst. Barentshavet,Rypefjord,2022-01-14 08:45:00+00:00,2022-01-14 22:00:00+00:00,,,70.6412939,23.6718242
BOA BALDER,Sandnessjøen,Glomfjord,2022-01-13 05:30:00+00:00,2022-01-13 12:15:00+00:00,66.0215451,12.6317232,66.8122881,13.9493751
DOS30,Tananger,Aberdeen,2022-01-14 15:45:00+00:00,2022-01-28 06:00:00+00:00,58.9359135,5.5864225,57.1482429,-2.0928095
FISKEBANK,Kristiansund,Offshore,2022-01-14 12:00:00+00:00,2022-01-15 19:00:00+00:00,63.2168194,7.545259,33.5762077,-117.8266011
ROCKPIPER,Sløvåg Industriområde,Sløvåg Industriområde,2022-01-18 00:30:00+00:00,2022-01-18 02:30:00+00:00,,,,
SATURNUS,Ålesund,Brofjorden,2022-01-18 12:30:00+00:00,2022-01-20 10:00:00+00:00,62.4802363,6.5550739,58.3698792,11.4281457
RONJA MALOY,Bergen,Eide - Sotra,2022-01-15 07:10:00+00:00,2022-01-15 09:00:00+00:00,60.3943055,5.3259192,,
VARGOY,Trondheim,Bodø,2022-01-14 19:10:00+00:00,2022-01-16 13:30:00+00:00,63.4304475,10.3952118,67.3094783,13.915442
ICE,Lyngdal,Sandnes,2022-01-16 14:40:00+00:00,2022-01-17 05:15:00+00:00,58.1516995,7.0523045,58.983132,6.394641
BORE BAY,Risavika,Odense,2022-01-16 20:18:00+00:00,2022-01-18 04:00:00+00:00,58.9266035,5.598135,55.3997225,10.3852104
WITH FROHAVET,Sandstad,Ålesund,2022-01-15 14:20:00+00:00,2022-01-15 23:00:00+00:00,63.5247427,9.1040585,62.4802363,6.5550739
SELVAG SENIOR,Halsa Meløy,Offshore,2022-01-15 13:22:00+00:00,2022-01-18 20:19:00+00:00,66.7437179,13.5771741,33.5762077,-117.8266011
FURE VALO,Mongstad,Iceland,2022-01-19 17:50:00+00:00,2022-01-22 23:00:00+00:00,60.797934,5.011611,64.9841821,-18.1059013
LELIE C,Risavika,Ijmuiden,2022-01-15 23:10:00+00:00,2022-01-18 11:00:00+00:00,58.9266035,5.598135,52.4574236,4.6111981
OLYMPUS,Olavsvern,Tromsø,2022-01-19 06:36:00+00:00,2022-01-19 08:57:00+00:00,69.5305506,19.0166128,69.6516345,18.9558585
NORTH BARENTS,Offshoreinst. Nordsjøen,Botnaneset - Flora,2022-01-15 22:59:00+00:00,2022-01-16 08:00:00+00:00,,,61.6079804,5.0674224
WITH JUNIOR,Bogøy,Tovik,2022-01-16 14:00:00+00:00,2022-01-16 21:00:00+00:00,67.9032889,15.1831418,68.6801321,16.8689711
FOYLE,Göteborg,Ågotnes,2022-01-16 02:00:00+00:00,2022-01-18 06:48:00+00:00,57.7072326,11.9670171,60.4042983,5.0024982
NORSUND,Kvinesdal,Porsgrunn,2022-01-17 19:45:00+00:00,2022-01-18 11:45:00+00:00,58.5181307,6.953961,59.103735,9.7363538
BERGENSFJORD,Bergen,Risavika,2022-01-17 15:36:00+00:00,2022-01-17 21:34:00+00:00,60.3943055,5.3259192,58.9266035,5.598135
POLAR REX,Kristiansand,Frederikshavn,2022-01-07 19:00:00+00:00,2022-01-08 08:30:00+00:00,58.0856276,7.931858,57.4412134,10.5336225
PEAK SKORPO,Steinkjer,Elnesvågen,2022-01-19 16:05:00+00:00,2022-01-20 11:10:00+00:00,64.050737,11.481909,62.8533303,7.1550965
PETREL PACIFIC,Beaumont,Slagentangen,2022-01-01 20:24:00+00:00,2022-01-21 11:54:00+00:00,30.0860459,-94.1018461,59.3155488,10.5271409
GÅSØ FREYJA,Måløy,Fiskåbygd - Vanylven,2022-01-15 17:35:00+00:00,2022-01-15 20:45:00+00:00,61.9336888,5.1129133,62.1004924,5.558251
HAVDRON,Fosnavåg,Ålesund,2022-01-17 10:00:00+00:00,2022-01-17 13:00:00+00:00,62.3421061,5.6342433,62.4802363,6.5550739
LIGRUNN,Gunhildvågen,Nordsjøen,2022-01-17 12:01:00+00:00,2022-01-17 21:00:00+00:00,61.5855145,5.0112195,56.00276,3.000129
RONJA STRAND,Leirvik,Nedstrandsfjorden,2022-01-17 12:00:00+00:00,2022-01-17 19:00:00+00:00,59.7809398,5.5005712,59.3034079,5.7812115
HANNAH KRISTINA,Risavika,Dusavik,2022-01-17 20:30:00+00:00,2022-01-17 22:30:00+00:00,58.9266035,5.598135,58.9971222,5.6656063
FRAKT SUND,Mo i Rana,Hekkelstrand,2022-01-18 11:45:00+00:00,2022-01-19 05:30:00+00:00,66.3110969,14.1386991,68.3977308,16.8196993
NORTH CRUYS,Sløvåg,Kristiansund,2022-01-18 15:00:00+00:00,2022-01-19 19:00:00+00:00,60.8524007,5.069839,63.2168194,7.545259
SVARTFOSS,Leknes,Svolvær Osan,2022-01-18 09:00:00+00:00,2022-01-18 12:00:00+00:00,68.1474646,13.6115311,68.2321003,14.5329194
VESTBRIS,Kolding,Sarpsborg,2022-01-18 03:00:00+00:00,2022-01-19 05:55:00+00:00,55.4894999,9.47905,59.254955,11.2297811
ATLANTIC LADY,Freifjorden 1 Ankring,Velsen,2022-01-21 06:45:00+00:00,2022-01-23 19:01:00+00:00,,,52.4519103,4.6038911
ONEGO ISLE,Årdalstangen,Tornio,2022-01-27 07:00:00+00:00,2022-01-29 10:59:00+00:00,61.236136,7.7025037,65.8457589,24.1464
SULE VIKING,Laksevåg,Averøy,2022-01-18 13:35:00+00:00,2022-01-19 15:25:00+00:00,60.3648046,5.2218609,63.1371204,7.4323066
KAMELIA,Seaham,Voll - Skien,2022-01-18 23:00:00+00:00,2022-01-22 07:35:00+00:00,54.8372106,-1.3355612,59.1276169,9.5069937
WITH JUNIOR,Vannavalen,Skjervøy,2022-01-18 17:00:00+00:00,2022-01-18 19:00:00+00:00,70.1225992,19.9739932,70.1709973,20.6989897
VANCOUVERBORG,Porsgrunn,Skagen,2022-01-25 15:30:00+00:00,2022-01-26 01:30:00+00:00,59.103735,9.7363538,57.7259703,10.5844602
RODHOLMEN,Sandnessjøen,Vopnafjørdur,2022-01-20 16:00:00+00:00,2022-01-24 15:30:00+00:00,66.0215451,12.6317232,65.7540583,-14.8294887
RO FORTUNE,Tromsø,Lafjorden,2022-01-17 10:30:00+00:00,2022-01-18 02:00:00+00:00,69.6516345,18.9558585,70.8632254,25.4072733
ULLA,Stamsund,Tromsø,2022-01-19 08:45:00+00:00,2022-01-19 23:45:00+00:00,68.1300745,13.8492285,69.6516345,18.9558585
ST. PAULI,Lubeck,Sarpsborg,2022-01-18 18:30:00+00:00,2022-01-21 09:00:00+00:00,53.866444,10.684738,59.254955,11.2297811
ST. PAULI,Sarpsborg,Varberg,2022-01-21 20:00:00+00:00,2022-01-22 11:30:00+00:00,59.254955,11.2297811,57.1057412,12.2502949
SUNBEAM,Nord-Atlanteren,Skudeneshavn,2022-01-21 08:00:00+00:00,2022-01-22 09:15:00+00:00,40.0,-40.0,59.1497472,5.2581715
FEED STAVANGER,Stavanger,Trondheim,2022-01-22 09:00:00+00:00,2022-01-24 02:20:00+00:00,58.9699675,5.7318101,63.4304475,10.3952118
NCL HAUGESUND,Rotterdam,Moerdijk,2022-01-21 09:00:00+00:00,2022-01-21 13:45:00+00:00,51.9244424,4.47775,51.6627723,4.5255922
